Id,SalePrice
1553,150892.20125779972
1554,118063.60226939472
1555,169369.64609618855
1556,84929.08676500527
1557,101099.81612991008
1558,96202.70968008223
1559,77072.4658042647
1560,129988.43055195439
1561,121104.04584599723
1562,127116.51553571995
1563,118551.48860083701
1564,160165.5592082302
1565,143431.5813094442
1566,246523.9747347636
1567,74706.902665086
1568,240733.8144196326
1569,131828.41548160784
1570,142703.12223862196
1571,123163.8552647818
1572,145998.21557665855
1573,251613.21162989092
1574,118615.45073392594
1575,228662.57832427358
1576,233469.6320363131
1577,182216.13863895542
1578,138202.67664457072
1579,149882.79720761228
1580,195389.75616771815
1581,153927.0270261616
1582,124463.80785373632
1583,300222.90173272236
1584,219361.49844836348
1585,139083.2288510871
1586,66293.34293276462
1587,101701.29098824681
1588,157518.5502294018
1589,93031.3205181
1590,136124.6931978496
1591,97254.01336838675
1592,116054.02940243222
1593,118496.88952629831
1594,121226.61123451703
1595,106942.11850086493
1596,229472.51397814395
1597,194113.56224440195
1598,220661.86389125735
1599,165854.33869198812
1600,159448.27700108232
1601,62006.565780805846
1602,108437.46283657775
1603,79963.37600096596
1604,270352.2728269615
1605,238209.7995860711
1606,170334.52345747518
1607,171787.70803843855
1608,214512.46961399468
1609,184280.6262988504
1610,156792.73444556302
1611,139532.3812329408
1612,168170.11160117362
1613,164081.58646375127
1614,124578.89800454454
1615,94065.49279818992
1616,80224.34332345372
1617,91672.18875213568
1618,125797.90614033444
1619,140247.55297584357
1620,153044.6042937672
1621,140439.65435060128
1622,139789.4366155848
1623,267176.7617257651
1624,212309.6190143211
1625,115231.13753841977
1626,163891.64365381649
1627,191953.08465445973
1628,271508.4664664644
1629,179883.69346201923
1630,355636.2613583772
1631,229572.16130434102
1632,245177.57148373537
1633,171310.79761150185
1634,187643.73199949454
1635,175300.90324768072
1636,150918.42090387255
1637,194806.79534245544
1638,184477.28616125032
1639,179740.6756729842
1640,259257.18808238374
1641,180406.9389600212
1642,240421.5006850526
1643,222218.21282681625
1644,235870.82928749308
1645,201941.79991274094
1646,159337.4824291265
1647,155733.37312147822
1648,129446.7077137714
1649,142928.62791608725
1650,111309.31255581373
1651,122232.21428705587
1652,97704.82965253321
1653,100489.84840423214
1654,144476.07223102063
1655,136597.139796064
1656,140021.33761072066
1657,146266.19375685215
1658,142378.61245172675
1659,116526.35882030251
1660,148886.07260729314
1661,454932.6105392146
1662,414010.8428492441
1663,391940.9846033336
1664,502597.8063172099
1665,306983.94158434577
1666,341409.43016548577
1667,398758.1459692866
1668,344338.3056224267
1669,302823.0026752499
1670,352097.57659209537
1671,277662.58399631624
1672,431795.58633587277
1673,297228.79107926186
1674,248547.9128388577
1675,199638.11564080528
1676,197939.38128262022
1677,226752.59305123254
1678,451788.86564127664
1679,400109.4372342587
1680,338994.5479660204
1681,248282.06269255234
1682,321111.71009707067
1683,186738.18380120554
1684,176568.93886296684
1685,172228.7032183945
1686,166164.4234864624
1687,167846.58692125976
1688,189316.46220368403
1689,194883.73173789264
1690,196528.32832093525
1691,185712.137753633
1692,260096.25896982194
1693,172063.56776220363
1694,184990.3714174937
1695,163934.59603934982
1696,271248.9809336835
1697,171508.22267811667
1698,360056.3783498729
1699,314624.5131315855
1700,256841.06711650544
1701,271608.2865974241
1702,246975.18065211724
1703,246343.36546796423
1704,286547.2637572955
1705,241601.64734937545
1706,441758.5388963258
1707,212372.54251935688
1708,205055.08042092444
1709,261612.92371724715
1710,220404.11418896905
1711,263894.38096962805
1712,256613.84922512717
1713,272453.6958085941
1714,226134.0952411166
1715,209024.73791221646
1716,181773.01224503218
1717,175651.17008210102
1718,132211.39791740436
1719,205567.75818155866
1720,236292.72264308223
1721,165295.59304049218
1722,128241.71559178841
1723,157197.26681699263
1724,199296.64780032667
1725,232820.14510125364
1726,184608.2074880784
1727,151594.34229029072
1728,178608.76128492778
1729,166522.95108714543
1730,153489.19270600766
1731,117127.9914475653
1732,126946.28474439049
1733,113100.2269673046
1734,116753.77342147057
1735,129733.46550795723
1736,108037.38893942122
1737,301130.56761233666
1738,246114.12212195614
1739,241235.41650155123
1740,211521.85165574958
1741,186547.85669227765
1742,171997.25046505054
1743,177566.2866510601
1744,311725.456461718
1745,217806.34959378437
1746,182546.62201019604
1747,218549.0146729015
1748,222558.41500033395
1749,145348.28292818918
1750,124294.1975412826
1751,241651.96251732367
1752,116498.24941966367
1753,148608.32148988947
1754,191675.0971819871
1755,165480.92965032312
1756,126653.85145038471
1757,119793.96659749167
1758,148719.92154761133
1759,164388.2370007671
1760,162632.2758526394
1761,138225.99036591564
1762,176087.7088468886
1763,181454.3674574795
1764,114418.01531321088
1765,173756.23660309886
1766,186277.03604893762
1767,217103.71669826144
1768,145779.64601810777
1769,168591.76627642714
1770,150105.5104427401
1771,116136.88392910206
1772,135716.5104755472
1773,123476.61440845119
1774,140122.45917632926
1775,142937.82584347305
1776,125990.91524121712
1777,106803.76780487175
1778,140040.5966198668
1779,116955.37231972544
1780,180878.7300830299
1781,127968.00493752926
1782,83316.83322749796
1783,144355.16720527387
1784,106994.65826198402
1785,122227.79551017068
1786,130256.78540611974
1787,161428.43586480658
1788,56704.2735343151
1789,98384.04430255809
1790,73848.80270945768
1791,176501.67064551162
1792,159285.87739924813
1793,127572.45817971138
1794,150194.42423474128
1795,139014.43705202296
1796,126392.61412702574
1797,109547.28440335345
1798,119524.9887074576
1799,109692.68639818083
1800,129444.76495756689
1801,131296.3342838214
1802,129703.6656589986
1803,147183.30678296584
1804,141906.8849955908
1805,137524.76900815233
1806,128030.40300513204
1807,131427.28021410218
1808,124375.61593385291
1809,123898.30863539623
1810,137109.4490542515
1811,89438.25733555634
1812,98058.234624572
1813,124899.06673144162
1814,90233.09782496313
1815,55373.37491316237
1816,96645.04329653109
1817,107486.61585307043
1818,152450.24137616492
1819,128562.1142583865
1820,61980.2121789893
1821,105118.85388347706
1822,150164.84556938484
1823,48389.086958794636
1824,126830.6617077749
1825,137457.00169211384
1826,106111.58091604096
1827,99215.65777349034
1828,130616.01050592786
1829,112620.70783596256
1830,145129.50487581687
1831,146579.16922173195
1832,74406.27784863747
1833,134562.81814458035
1834,123628.65903570947
1835,123901.31427752039
1836,123703.02687910854
1837,83713.30743996878
1838,128683.62966555728
1839,92277.11162785794
1840,144133.63502858987
1841,140467.20866962374
1842,85868.60853209044
1843,123947.76567845618
1844,136108.61516944354
1845,138641.3298602548
1846,148329.54102141858
1847,174204.52854453362
1848,52702.20053406005
1849,108247.6139008244
1850,117300.11256805016
1851,160615.40358742687
1852,125170.68563177649
1853,127574.95572093542
1854,162284.61452505185
1855,145065.23823101312
1856,220714.76293292973
1857,142281.91172029913
1858,131532.9374220716
1859,117458.92734126151
1860,146183.45190985955
1861,116739.18680955411
1862,285958.6904900508
1863,269283.71507225
1864,269305.01424845506
1865,333591.6172645445
1866,325341.8689357142
1867,221835.64021446387
1868,291225.5462660361
1869,203858.4195528971
1870,219375.52802481462
1871,244445.32970337354
1872,171323.175491987
1873,246243.55738627148
1874,151631.0589790519
1875,203240.15906688676
1876,198049.260246623
1877,211752.79520701073
1878,199993.73468975007
1879,129415.31601755037
1880,132861.50852146628
1881,243292.7396531834
1882,245101.69191957364
1883,188002.71405183632
1884,208011.27630549425
1885,241515.4271894393
1886,288182.4334581362
1887,210162.96208974544
1888,261547.0692065479
1889,166731.69389456618
1890,123302.59992619572
1891,142023.8082024582
1892,98039.07164696047
1893,132182.8703699056
1894,127197.4223694065
1895,140269.7901685877
1896,127558.98344567486
1897,111076.00199572966
1898,113038.28751642798
1899,163216.80150062253
1900,152920.6640566832
1901,166446.28628875705
1902,154324.39693393995
1903,212591.6607426291
1904,136523.1021900834
1905,204113.51356050465
1906,155079.04918562243
1907,213705.7701714739
1908,108712.37934919565
1909,129095.80533896312
1910,119496.18767093631
1911,214028.62186106038
1912,333191.5315390286
1913,142315.42900769383
1914,64858.82067468333
1915,308638.7074645151
1916,65490.68791241505
1917,248781.0474150592
1918,140227.9442736152
1919,178449.66739096845
1920,154229.67964516606
1921,393716.7613840164
1922,311175.27662141743
1923,226802.61586598153
1924,230848.12161999775
1925,201546.8372579056
1926,385627.17000639107
1927,139029.7373218124
1928,148509.3140506304
1929,127086.69415957647
1930,130993.36019851014
1931,141881.51793906398
1932,145661.0781593472
1933,182389.42688635289
1934,182076.8351431188
1935,170071.3327307413
1936,196927.73028289535
1937,182410.19349845662
1938,169066.06009217052
1939,254433.5362412826
1940,186097.4343501432
1941,171666.8501620233
1942,182679.38480121465
1943,209802.47891393548
1944,361607.86803343816
1945,391099.2562813116
1946,140972.09619960852
1947,315141.7918401357
1948,169198.23418283672
1949,243880.8097109294
1950,188006.36617646983
1951,252244.23375692073
1952,212044.15765830464
1953,164307.88947589922
1954,184717.17555695624
1955,140551.6605966444
1956,289839.29573243076
1957,153216.48130009472
1958,293727.001913684
1959,145254.21697572203
1960,113525.02372403833
1961,117483.78991657631
1962,97071.88570742345
1963,105054.88808670724
1964,109790.16547395263
1965,144405.3898863219
1966,133446.118627292
1967,296983.7561743117
1968,437212.35125775484
1969,404709.6067184105
1970,429361.1395634189
1971,467256.7030068545
1972,373317.6919764091
1973,277104.20057982265
1974,334501.07386739214
1975,517287.99689060065
1976,275833.1400956221
1977,367693.6767971502
1978,378401.3860232148
1979,326984.61770821706
1980,207789.88876187662
1981,347532.55561536935
1982,224485.01613303798
1983,208603.3646003286
1984,174365.94197803934
1985,221355.5861563304
1986,212762.43665529438
1987,182419.59873479736
1988,174952.07720826555
1989,192267.20992420675
1990,210622.5514889817
1991,238269.2563471304
1992,213226.32631264202
1993,171417.60828380747
1994,232832.5606204903
1995,189106.62846895438
1996,249123.75484417923
1997,319326.3658530423
1998,329574.572375644
1999,279031.9141519795
2000,325526.601501833
2001,273102.5541779759
2002,250519.6927317922
2003,264572.37482460384
2004,287012.3700524197
2005,228815.7611274059
2006,224505.57844100957
2007,242442.58983524828
2008,214365.0241783413
2009,193393.5469398824
2010,189276.12406216274
2011,143858.56707635062
2012,170654.24297660892
2013,178597.68267109638
2014,182335.12554498148
2015,198956.58574193687
2016,190838.3036331251
2017,196765.9343246251
2018,118649.60855683353
2019,131614.23554431152
2020,109388.98544029397
2021,97908.37323057622
2022,181748.1511433475
2023,140890.50481368447
2024,268767.91116265656
2025,370725.4792347232
2026,175970.8316621541
2027,157283.96113761503
2028,150761.13669320793
2029,166908.97173207675
2030,262623.9094695684
2031,228481.3277948886
2032,246758.1892676797
2033,251784.91381118828
2034,169870.7012559189
2035,226787.95593848467
2036,196819.39276784388
2037,201135.89139856448
2038,295264.48721144826
2039,219653.1901135923
2040,279056.29425423394
2041,295588.3224889577
2042,209363.1542555479
2043,178092.4592885391
2044,168298.46268965813
2045,214648.66783565172
2046,145010.06461040248
2047,144278.159477764
2048,140897.76475650384
2049,141633.62683534587
2050,179674.51865353773
2051,105019.82893827217
2052,123330.63909824319
2053,150594.43437137146
2054,89558.89267132354
2055,150632.19866293273
2056,146529.06413402627
2057,115415.07433285537
2058,215151.23910697794
2059,136655.06745793563
2060,178466.7600614638
2061,173766.32447131825
2062,129355.95359988735
2063,119843.7242532236
2064,144123.08143369423
2065,117061.59388228379
2066,160586.4537705423
2067,106700.28532914715
2068,142679.38824719828
2069,84593.42199602735
2070,114602.03789941309
2071,92923.53688298466
2072,129305.04247814498
2073,137144.7417388326
2074,184552.20353902515
2075,149822.55664768704
2076,112638.30363427944
2077,156153.42926757
2078,122687.02878694606
2079,134603.12530458492
2080,119894.52890258946
2081,124144.87522645161
2082,118732.48184311509
2083,144795.1483949464
2084,109650.26626622392
2085,119205.2129897751
2086,114141.01597089446
2087,125864.74896003366
2088,95010.13050960342
2089,76113.12434832321
2090,129349.67426660187
2091,114219.9232869999
2092,122972.56826521968
2093,115960.24752601884
2094,107845.61395546714
2095,146713.43614228486
2096,81477.40685690798
2097,95788.85360548511
2098,144535.03703996536
2099,52514.43633776177
2100,74519.81471769337
2101,110156.50680122453
2102,132382.90952127008
2103,106874.75480150095
2104,141067.36362869697
2105,127363.39753417236
2106,59077.030939957884
2107,201307.8751911461
2108,113992.55632709859
2109,112196.4755265848
2110,127878.07942898331
2111,147698.98073762335
2112,134673.12071766442
2113,127062.0121569456
2114,122803.84304773084
2115,166564.8464265956
2116,117269.50650404303
2117,154565.38757331515
2118,125610.77714229039
2119,115692.48338385593
2120,114677.80242841912
2121,89610.41577958799
2122,114476.4760773532
2123,84271.69879197984
2124,155990.87018962493
2125,125201.95934018791
2126,143972.33428585477
2127,166021.64167077877
2128,127455.20510940318
2129,91803.28715529767
2130,132987.0436419214
2131,138453.59963533346
2132,114794.73991922541
2133,123833.78120307138
2134,112998.97979881645
2135,87843.98176358845
2136,73070.81026565107
2137,105103.17057415796
2138,135810.39359319766
2139,147716.61949444222
2140,136744.09242021004
2141,150611.76016670463
2142,126577.28781804837
2143,138926.69840746067
2144,115268.92090914138
2145,137787.43127867352
2146,164658.89112162855
2147,142054.79455026367
2148,138806.07221097013
2149,146925.77942714232
2150,244199.81234728653
2151,111446.91636277385
2152,174877.33474530248
2153,162840.1057207756
2154,105583.25794869538
2155,142667.78744073524
2156,246094.2644297959
2157,226192.33568023704
2158,233443.1740886062
2159,207370.85951290347
2160,179753.56545250874
2161,234829.9381585395
2162,378073.14295646275
2163,338341.87135599914
2164,240604.04093451018
2165,212421.4207531532
2166,154858.86237217023
2167,224921.40357755963
2168,198044.40584009275
2169,198845.63437984284
2170,216253.7871032398
2171,154742.42565829525
2172,131090.45467805845
2173,165314.93002070874
2174,226537.43994700338
2175,285491.4324197144
2176,308464.5357332384
2177,237429.34615531377
2178,208681.8406961755
2179,137657.5522428367
2180,213275.1101837239
2181,190390.71294549928
2182,219549.6391873174
2183,189435.70467754942
2184,118060.54100456981
2185,127603.84673004154
2186,145879.6832271165
2187,154107.24368538978
2188,156435.2444752463
2189,250659.54488718344
2190,81021.47135131937
2191,83764.52378913152
2192,94147.99306700143
2193,108655.07460939142
2194,106161.30698587121
2195,109121.39447369805
2196,102040.5696559979
2197,120656.93031241643
2198,163476.2980684915
2199,174763.17536562344
2200,148406.94827942248
2201,144041.04849997655
2202,217026.38517015014
2203,136290.83211122616
2204,182583.66358249987
2205,123263.08088988549
2206,141121.14027159734
2207,200951.12460067048
2208,266654.69474263326
2209,235587.8018706859
2210,116846.33005684895
2211,111314.47410856695
2212,118759.99842343265
2213,108758.33143368296
2214,124195.20197981616
2215,103022.6202921893
2216,145996.19404234292
2217,52731.924161438816
2218,87466.939759417
2219,78666.23826876156
2220,73981.57165632457
2221,309367.39067681646
2222,277751.28926524223
2223,274133.4821652737
2224,206193.47364422746
2225,119861.15461711232
2226,191716.88093057147
2227,202492.48128722212
2228,265699.0295270154
2229,254370.51332777206
2230,155278.1197277754
2231,214173.5870023454
2232,182098.07051186054
2233,184033.04527398033
2234,241639.68792803306
2235,226440.47249583935
2236,264943.1861132267
2237,322117.0488851553
2238,192891.2393540021
2239,110548.93645681377
2240,160004.70056874258
2241,152652.3580813795
2242,119989.56864717098
2243,129736.67204050897
2244,102782.1597260932
2245,97950.30742732508
2246,149514.61915850025
2247,110249.95833586165
2248,125156.53562964548
2249,122260.94662346179
2250,132220.1380500349
2251,105932.4680712979
2252,172525.2147175603
2253,152412.77046705518
2254,172392.16225076737
2255,185437.49690854535
2256,176731.08911819398
2257,202077.763801411
2258,159131.99307264035
2259,175387.38952891008
2260,142912.64999350515
2261,190695.88312448014
2262,207900.67939506297
2263,370693.4715329924
2264,470905.7889765684
2265,164612.90244993923
2266,296719.4735098822
2267,375667.82544988656
2268,419475.7455997354
2269,145670.03943379052
2270,194555.80717717248
2271,215593.74669107585
2272,200430.92587659118
2273,165965.0156792528
2274,177017.39880819604
2275,156803.1170639492
2276,191885.8345749879
2277,184108.10140403366
2278,145973.147324992
2279,123687.70076173055
2280,122262.51254052653
2281,161306.60645737796
2282,178508.44211890077
2283,108883.75408566391
2284,115340.57304720412
2285,139670.93416367052
2286,122261.17605016583
2287,376801.9996294558
2288,278108.54890349007
2289,396031.7442451458
2290,473640.4347072136
2291,332489.17042676517
2292,441432.809531354
2293,488129.7304974879
2294,410491.4833757499
2295,471245.7472725819
2296,307481.97913640743
2297,345952.2757808125
2298,347064.80198299413
2299,365677.3704229056
2300,336486.99395271216
2301,307130.234423586
2302,257447.81470657294
2303,248808.1459530433
2304,255159.74378333357
2305,199693.08573160798
2306,196308.54261906887
2307,202428.44679568996
2308,232338.23362083136
2309,286519.27151869895
2310,217774.94189388189
2311,203712.8117496991
2312,177915.77250395546
2313,172861.4624462882
2314,174231.49795352126
2315,178972.23691404835
2316,188454.49537685173
2317,186476.40164713512
2318,178678.70021811328
2319,183495.37581522288
2320,184366.96358356386
2321,235364.74159499377
2322,177273.75581883237
2323,191160.8063164446
2324,177236.3461339032
2325,216844.20946223557
2326,173765.63165064136
2327,204308.61549372246
2328,224452.64069070583
2329,191778.85697142332
2330,181723.47188995592
2331,362780.64451937936
2332,399603.0577759495
2333,326838.5264549189
2334,258239.47740800047
2335,281121.1033422026
2336,319357.8825997671
2337,201925.72612769742
2338,276018.62625387573
2339,224014.83754029687
2340,403513.0964561252
2341,224148.245494118
2342,240465.67281498108
2343,235799.70105932353
2344,221869.93671254933
2345,239379.30228154617
2346,215201.61057054007
2347,197501.94108767572
2348,244769.7561711902
2349,180216.48377486027
2350,299499.1367940702
2351,265528.4985102689
2352,248569.81697305976
2353,241373.1633590018
2354,134988.65882345068
2355,141832.3999748674
2356,155049.62029203266
2357,187134.10595896567
2358,197571.06743814732
2359,134515.006132055
2360,113168.94938142585
2361,147833.06548397502
2362,268410.58034397487
2363,137660.87053356407
2364,155284.92421576945
2365,218248.33115359396
2366,188096.47358437526
2367,221063.14014151177
2368,211205.09119388915
2369,218616.49129395868
2370,167803.99239543627
2371,165850.61252691894
2372,190938.65224787657
2373,280263.8488029595
2374,320304.71630550834
2375,248618.31293307428
2376,293780.9829451009
2377,354872.45646361087
2378,144183.5879447297
2379,203489.11324203454
2380,146739.16096079827
2381,165097.34774516293
2382,210756.2253624448
2383,201711.75980337628
2384,239808.45280051968
2385,164344.56893822414
2386,133129.78629604823
2387,134913.65472862983
2388,104912.7166413746
2389,122115.8103890075
2390,147559.3402735462
2391,146120.97107385393
2392,118088.83939841096
2393,166984.70331491297
2394,143342.84110111816
2395,205726.9210357308
2396,145122.58904746475
2397,222956.88356557122
2398,127054.45388152257
2399,59172.27048144098
2400,57630.49322800841
2401,117594.43682529246
2402,137042.70043549707
2403,146568.8261571846
2404,152483.44620625256
2405,159654.42752903132
2406,141027.28559066486
2407,125605.62200061491
2408,155459.98854697705
2409,123639.60743167557
2410,167899.98472899775
2411,114289.82854969104
2412,154781.68779804048
2413,130760.6374808707
2414,152764.84143963552
2415,134038.64473265896
2416,128291.01887145225
2417,134143.55952008386
2418,132657.29495096215
2419,129329.93609795193
2420,122039.84349752817
2421,149187.65424116273
2422,108420.27155743554
2423,119212.34326985221
2424,152324.97928153112
2425,185200.62726784954
2426,128147.82758237002
2427,133293.83045026744
2428,171559.32993400248
2429,113757.33740097671
2430,132209.1356159911
2431,104784.29452375243
2432,143779.7424674503
2433,141212.75768781736
2434,136727.80818335715
2435,150289.29264434244
2436,108772.2334615833
2437,108970.15066299787
2438,121135.59731541923
2439,106972.7891239805
2440,119280.1983474962
2441,92849.41993102056
2442,96345.02196118396
2443,126011.60835505414
2444,131064.89703429659
2445,90177.14843782331
2446,142496.3549900894
2447,184963.8643811937
2448,127555.07215121567
2449,111809.94432659156
2450,149043.18494928675
2451,131462.6065259348
2452,193959.82769368647
2453,94963.74336178877
2454,120075.01346699792
2455,111381.44182071641
2456,135995.86824736535
2457,131907.38030505588
2458,126093.56359061236
2459,111982.98436392526
2460,135058.31951874605
2461,130309.9264194267
2462,139607.5667784406
2463,126277.88750711271
2464,186991.5040283186
2465,140002.52411090359
2466,108954.47239228165
2467,131596.40178932316
2468,79159.44423137161
2469,77522.73902536498
2470,185584.14051379228
2471,211228.23565796216
2472,164403.3022657278
2473,108561.59542020748
2474,64974.63881398552
2475,213938.95484980854
2476,120894.81510004256
2477,126313.82003967304
2478,146413.25070749802
2479,102451.18910559292
2480,146503.64131706915
2481,122454.45353001918
2482,125228.7297511479
2483,110007.61419554011
2484,121093.28987877518
2485,127712.57031662081
2486,147266.25703126338
2487,166923.89194300797
2488,161982.2887090542
2489,145644.76780107184
2490,139938.8325438986
2491,90449.18255493997
2492,193499.47127600238
2493,160997.40134557075
2494,144398.79379223697
2495,90634.39102620377
2496,242851.24507781924
2497,156913.95136646155
2498,107218.53830647175
2499,87157.84535580018
2500,122768.02521567157
2501,143217.15885415956
2502,145442.68796910415
2503,92540.12821808069
2504,166729.425163778
2505,221299.46496688787
2506,248931.1127402493
2507,279528.4933947266
2508,249705.05354402884
2509,212667.93409535137
2510,215459.2072171647
2511,173484.33669723014
2512,207497.58753003975
2513,217569.72671809857
2514,253658.79991256027
2515,149023.13562213976
2516,174269.66557112403
2517,149135.47462964736
2518,157054.07153460375
2519,232279.61286426306
2520,210901.87116553696
2521,187607.22684165277
2522,222641.4452530077
2523,117827.87199414098
2524,137971.63709947467
2525,149220.85345663043
2526,138296.60620053913
2527,120681.81330988577
2528,126072.37569968587
2529,135139.09275425086
2530,125584.21310697455
2531,261016.4692491265
2532,225758.18967111837
2533,193941.27954681718
2534,228127.71751775467
2535,301815.1050635348
2536,231889.15092345196
2537,235227.2630085801
2538,185336.98722610562
2539,187124.17474819644
2540,177441.66706076235
2541,183713.61480353406
2542,165782.4779659065
2543,121976.58260433804
2544,122923.44091891107
2545,138799.54152424325
2546,128268.75414422392
2547,137366.17063384748
2548,149032.82378993306
2549,158914.014528388
2550,668121.3746763248
2551,143806.52647610815
2552,127279.21253957729
2553,77659.62509521253
2554,96642.43333112939
2555,119984.59870560079
2556,98941.3800859664
2557,105048.26444616189
2558,137347.3380902165
2559,144335.72515193681
2560,151111.28987856486
2561,146036.16086493063
2562,142294.86301226256
2563,149055.4191385691
2564,205732.81310409348
2565,138072.00078016255
2566,162253.84808686466
2567,136254.21893439663
2568,201577.5662121563
2569,217198.0054138168
2570,114828.6205683079
2571,195028.49375006816
2572,146891.78039808135
2573,228536.7082891369
2574,303091.85841299157
2575,132561.97837747974
2576,119156.20374042864
2577,136673.1866703398
2578,85736.67036571236
2579,63446.18849070381
2580,105134.28779851746
2581,112111.78812315405
2582,114498.33374340899
2583,290081.54835838295
2584,178582.5041848506
2585,180344.58437484884
2586,223575.7818278775
2587,199814.1855744896
2588,141529.19296355508
2589,150447.41539806992
2590,208095.64315779298
2591,229264.724375096
2592,217631.13178582492
2593,254783.3260501699
2594,190978.3925737488
2595,201845.418646752
2596,297154.47218237276
2597,185086.1366695574
2598,289217.4701910211
2599,322807.8651197657
2600,144809.9680768372
2601,143011.83549498374
2602,85309.55512406598
2603,92750.19101393633
2604,91910.90940731225
2605,80080.74141828458
2606,147311.6934047523
2607,200989.8406015504
2608,194630.68522368456
2609,173115.26904076786
2610,111357.27522725175
2611,118422.83590813834
2612,159723.3978234004
2613,133677.9558996455
2614,126242.64527158396
2615,158478.75424059914
2616,143243.69359167572
2617,185553.29612483733
2618,195358.27968061867
2619,197601.4444819286
2620,188565.44862320568
2621,173790.8855306878
2622,182497.0791317795
2623,234554.41082089933
2624,303999.85621705704
2625,300933.12611029914
2626,170599.68205733228
2627,163302.53495418478
2628,462563.7904528831
2629,476716.5690633211
2630,376780.42748378485
2631,489684.24221385614
2632,400251.12419070647
2633,307313.2302613833
2634,422112.3678826005
2635,157927.40394744618
2636,181194.6859600711
2637,181483.03205030996
2638,265189.2308738803
2639,183648.1454569579
2640,153193.0712815179
2641,104939.36011078265
2642,185250.96583266943
2643,103497.51320034603
2644,124538.89876630617
2645,111414.52594752637
2646,97277.7858922089
2647,104475.25717284542
2648,140347.46068459138
2649,154444.22291627387
2650,136762.2443300852
2651,140166.55352232858
2652,426795.27612632845
2653,258475.4014626378
2654,258294.08712504254
2655,404952.5202892914
2656,324412.0021441262
2657,364851.1019802177
2658,322610.6643820312
2659,316307.69603500696
2660,369231.41701198305
2661,360157.2211512937
2662,369681.2791266117
2663,293733.6648251629
2664,273198.3976074403
2665,326972.8010537673
2666,290529.7391508697
2667,168584.11511133396
2668,183303.01168972423
2669,181608.81004417385
2670,268397.6370693142
2671,187809.41242991507
2672,193078.76932357345
2673,202341.53224158162
2674,200146.41944770308
2675,173391.56248619396
2676,191756.30883665933
2677,197037.14988147767
2678,243386.5373913263
2679,273817.592118097
2680,289446.332661632
2681,398595.03876907134
2682,325525.63533573656
2683,471615.99075625505
2684,328422.12531620613
2685,320543.13879598246
2686,264126.42054152465
2687,323514.98090486065
2688,223913.43995633826
2689,207449.8910971494
2690,421858.6505715087
2691,188668.0828234729
2692,138250.4405879416
2693,194925.59621607978
2694,138850.03041099134
2695,191542.2588029972
2696,182227.20037489955
2697,187000.83260932539
2698,188732.03668351384
2699,172898.64369523717
2700,158652.7360013368
2701,154938.14194484148
2702,115390.5496427214
2703,124778.45189045387
2704,138036.7886824397
2705,114988.43412699191
2706,112318.13702843325
2707,125701.68656324444
2708,131212.96149147776
2709,105921.3340777089
2710,124486.55422823415
2711,278993.7025927825
2712,381394.3561367394
2713,170007.69037382465
2714,149201.07091951507
2715,170464.7404519463
2716,144115.81987045018
2717,193684.76541371076
2718,220777.13549684442
2719,157632.69213867118
2720,175590.89212427055
2721,134140.88335119758
2722,163138.80811758144
2723,136176.78828245943
2724,127727.76497107283
2725,132661.38783712065
2726,150325.63677346078
2727,178171.5173951701
2728,180091.3119725671
2729,149146.1217485853
2730,154333.79462269356
2731,128662.88717290618
2732,133434.96859496884
2733,158760.95521304512
